EDL	00:21:15,727	00:21:23,570	| VfD E48 The Inner-Machine Therapist |	Sometimes it seems a little bit in some homework in character, though you raise bees so you do have animals in your life. 

EDL	00:21:23,770	00:21:28,050	| VfD E48 The Inner-Machine Therapist |	And and I actually have an internet of things bee hive. 
EDL	00:21:28,050	00:21:33,099	| VfD E48 The Inner-Machine Therapist |	I get telemetry back from the bee hive(蜂巢) that helps me manage and understand
EDL	00:21:33,099	00:21:34,681	| VfD E48 The Inner-Machine Therapist |	how the bees are doing. 
EDL	00:21:34,681	00:21:44,850	| VfD E48 The Inner-Machine Therapist |	I can take the temperature of the humidity and weigh the hive remotely, which gives me some indication, as to changes in the amount of brutal, the honey of the hive. 

** 
EDL	00:21:45,480	00:21:50,320	| VfD E48 The Inner-Machine Therapist |	[Host] Okay, so you are richly connected through various internet of things in your own personal life. 
EDL	00:21:50,320	00:21:53,960	| VfD E48 The Inner-Machine Therapist |	In some ways, you already define maybe what Inter of Things is.
EDL	00:21:53,960	00:21:57,920	| VfD E48 The Inner-Machine Therapist |	but I didn't interrupt you. So finish that definition, then we talk about concept. 

EDL	00:21:58,040	00:22:11,890	| VfD E48 The Inner-Machine Therapist |	[Guest] So Internet of Things is when mechanical or or cyber actuators and sensors are connected to the, to the internet versus people. 
EDL	00:22:12,120	00:22:14,203	| VfD E48 The Inner-Machine Therapist |	So we have an internet. 
EDL	00:22:14,203	00:22:30,133	| VfD E48 The Inner-Machine Therapist |	We have a worldwide web, which connects people, Internet of Things, connects the stuff that were working with, and part of the challenges with doing is these are usually traditionally. 
EDL	00:22:30,133	00:22:34,195	| VfD E48 The Inner-Machine Therapist |	they've been very traditionally ten years. 
EDL	00:22:34,195	00:22:39,458	| VfD E48 The Inner-Machine Therapist |	very simple low-end computers, and I had a connected thermostat(恒温器). 
EDL	00:22:39,458	00:22:58,720	| VfD E48 The Inner-Machine Therapist |	I found out when I was writing software to control the house to energy management in the house that if you asked what temperature was more than a few times a minute, you deplete the capacitor that was used to power it, and it would just give you garbage information back. 
EDL	00:22:59,110	00:23:02,410	| VfD E48 The Inner-Machine Therapist |	So these are dead, very, very simple devices. 
EDL	00:23:02,630	00:23:11,120	| VfD E48 The Inner-Machine Therapist |	And as such, don't have very much protection building to them, so they have to be protected, the networks that they are on have to protect them. 
EDL	00:23:11,530	00:23:17,270	| VfD E48 The Inner-Machine Therapist |	They have to be set in a way that is useful, but not in a way that can be used. 
EDL	00:23:17,750	00:23:35,711	| VfD E48 The Inner-Machine Therapist |	So not as a way that somebody could go in caused my hot water heater to explode, or cause my furnace to shut down, or in industrial setting, cause a certain agreement to be put into a foot supply that shouldn't be. 
EDL	00:23:35,711	00:23:38,464	| VfD E48 The Inner-Machine Therapist |	There should be there in that volume. 
EDL	00:23:38,464	00:23:44,470	| VfD E48 The Inner-Machine Therapist |	So how do you protect these devices that starts to become a really interesting thing ? 
EDL	00:23:44,500	00:23:54,260	| VfD E48 The Inner-Machine Therapist |	Interesting question, and it's also not just preventing them from doing something malicious, but they also can be used as a launch point for another attack. 
EDL	00:23:54,470	00:24:18,990	| VfD E48 The Inner-Machine Therapist |	So .... if my thermostat not jury brought thermostat, but somebody can connect to it, and then once they are connected to the thermostat that get to all the other devices in my house, that becomes a real issue, because everything on the inside normally one thinks, oh, I'll trust that a little bit more than something on the outside, but that may not necessarily be the case. 
EDL	00:24:19,590	00:24:23,040	| VfD E48 The Inner-Machine Therapist |	You can have an insider attack from an internet things device. 
EDL	00:24:23,610	00:24:30,640	| VfD E48 The Inner-Machine Therapist |	So what concept attempts to do is let you use my house as an example hundred plus. 
EDL	00:24:31,650	00:24:42,120	| VfD E48 The Inner-Machine Therapist |	All of them, slightly different, all of them, a little eye ball and a number of rounders, a number of modems to connect all these things up. 
EDL	00:24:42,800	00:24:49,890	| VfD E48 The Inner-Machine Therapist |	How can you configure them in such a way that they will be secure, but they will still work. 
EDL	00:24:50,610	00:25:00,610	| VfD E48 The Inner-Machine Therapist |	And so what concept does is it goes from a human riddle, human britain set of documents that specify how you want to do security. 

EDL	00:25:01,030	00:25:10,600	| VfD E48 The Inner-Machine Therapist |	For instance, if you come to my house, the rule would be, that would be written down, would be your allowed on the gas network. 
EDL	00:25:10,810	00:25:19,968	| VfD E48 The Inner-Machine Therapist |	But I'm allowed on the internal network to make sure that all the access points around the house are configured correctly to do that. 
EDL	00:25:19,968	00:25:22,057	| VfD E48 The Inner-Machine Therapist |	So concept these documents. 
EDL	00:25:22,057	00:25:32,959	| VfD E48 The Inner-Machine Therapist |	It'll look at the diagrams, look at the drawings of the network and digest them and figure out all these are what the security requirements are. 
EDL	00:25:32,959	00:25:41,760	| VfD E48 The Inner-Machine Therapist |	Then it'll go a step further, and it'll read the manuals, and this is something I know very few people ever do. 
EDL	00:25:41,920	00:25:44,490	| VfD E48 The Inner-Machine Therapist |	The manual is always something that comes. 
EDL	00:25:44,720	00:25:45,670	| VfD E48 The Inner-Machine Therapist |	You look at it. 
EDL	00:25:46,540	00:25:48,620	| VfD E48 The Inner-Machine Therapist |	Ah.. This is recycleable, and it's gone. 
EDL	00:25:48,700	00:25:58,360	| VfD E48 The Inner-Machine Therapist |	It concept, what, sit down and read the manuals, figure out what the configurations are, based on what the requirements were. 
EDL	00:25:58,760	00:26:02,740	| VfD E48 The Inner-Machine Therapist |	And then it will put play them directly to the. 
EDL	00:26:03,200	00:26:04,135	| VfD E48 The Inner-Machine Therapist |	To the device. 


[Host]

EDL	00:26:04,135	00:26:06,005	| VfD E48 The Inner-Machine Therapist |	Okay, just let me stop you for a minute. 

EDL	00:26:06,005	00:26:11,150	| VfD E48 The Inner-Machine Therapist |	And so when you say the concept will read the menu, so it is interesting information. 
EDL	00:26:11,150	00:26:19,597	| VfD E48 The Inner-Machine Therapist |	I presume these are probably identifies that I would like to do some electronic form of of the kind of paper manuals that I have a huge folder of. 
EDL	00:26:19,597	00:26:25,160	| VfD E48 The Inner-Machine Therapist |	And you're right, I didn't read them, but is that how exactly, it just needs to read the PDF, read the PDF. 
EDL	00:26:25,160	00:26:30,137	| VfD E48 The Inner-Machine Therapist |	Read the pdas, and it can read images in the PDF. 
EDL	00:26:30,137	00:26:40,670	| VfD E48 The Inner-Machine Therapist |	So if you can get something scanned in, and it's eligible, and it's in English, it will make an attempt to read it. 
EDL	00:26:41,260	00:26:49,440	| VfD E48 The Inner-Machine Therapist |	It doesn't always get it right, and because of that, it will also explain why it can figure something the way it has. 
EDL	00:26:49,840	00:26:52,950	| VfD E48 The Inner-Machine Therapist |	So you get a human-readable document that comes out. 
EDL	00:26:53,790	00:26:59,050	| VfD E48 The Inner-Machine Therapist |	I set up a gas network, because guests need to be on the gasoline at work. 
EDL	00:26:59,600	00:27:01,233	| VfD E48 The Inner-Machine Therapist |	So I, Ican read this. 
EDL	00:27:01,233	00:27:01,849	| VfD E48 The Inner-Machine Therapist |	It's not. 
EDL	00:27:01,849	00:27:02,774	| VfD E48 The Inner-Machine Therapist |	It is not. 
EDL	00:27:02,774	00:27:04,623	| VfD E48 The Inner-Machine Therapist |	It is not hemingway. 
EDL	00:27:04,623	00:27:17,290	| VfD E48 The Inner-Machine Therapist |	It is very much computer generated text, but it is completely reasonable and understandable, and explains why the system elected to configure in the way that it did. 
EDL	00:27:17,490	00:27:19,400	| VfD E48 The Inner-Machine Therapist |	It is really, really cool. 
EDL	00:27:19,400	00:27:30,606	| VfD E48 The Inner-Machine Therapist |	And given that french students today, a variety engine is a connected piece of the internet, its its performance is being monitored. 
EDL	00:27:30,606	00:27:34,120	| VfD E48 The Inner-Machine Therapist |	It's part of the positive train control system. 
EDL	00:27:34,330	00:27:36,850	| VfD E48 The Inner-Machine Therapist |	It is out there getting it. 
EDL	00:27:36,950	00:28:00,470	| VfD E48 The Inner-Machine Therapist |	Configure properly is, is a real challenge and are providing tools to athens is a um same thing you for the navy, a modern naval vessel has thousands of computers on it would be really nice if they were configured in a way, according to guidance that also made them useful. 
EDL	00:28:01,200	00:28:18,030	| VfD E48 The Inner-Machine Therapist |	And the final stabbed concept is when the ship comes back, it can be read, and we can see why the changes occurred, and those can then either be undone or controlled into best practice and incorporated into the next round. 
EDL	00:28:18,660	00:28:19,480	| VfD E48 The Inner-Machine Therapist |	So that's. 
EDL	00:28:19,690	00:28:39,360	| VfD E48 The Inner-Machine Therapist |	Concept in natural, right, and due excellent vision, some of the tools and protocols and practices coming out of concept to be available, said to a whole manner, in addition, because you are, as you are speaking, it became clear to me that you are internet of things in a military setting. 
EDL	00:28:40,430	00:28:57,950	| VfD E48 The Inner-Machine Therapist |	Clearly, there are security concerns there and then, and so consequently, aboriginal there, but the threat space, the vulnerability space is really everywhere, because we can have a railroad system attacked through the internet of things, portals, for example, that that becomes the securities, but as well. 
EDL	00:28:58,080	00:29:20,610	| VfD E48 The Inner-Machine Therapist |	Well, for me, the most exciting trend coming out of concept is one of the performers, and I won't steal their press release under, but they are looking at two product roles for one, which would do automatic configuration of docker containers for virtual machines and moving virtual machines. 
EDL	00:29:21,130	00:29:39,136	| VfD E48 The Inner-Machine Therapist |	And the second is to do automatic configuration of the windows registry, and they're seeing of a strong market and providing this to small and medium sized enterprises as a as a commercial lawfully. 
EDL	00:29:39,136	00:30:04,300	| VfD E48 The Inner-Machine Therapist |	So the answer is, if, if you look, you'll probably see this technology available in a shrink wrapped or download of forms in a year or so, and it should make an difference in and how we can do security and buy small and medium enterprise that also include households that have several hundred internet things. 
EDL	00:30:04,640	00:30:15,680	| VfD E48 The Inner-Machine Therapist |	Quartering that that, and you did you see the example of a inner neighborhood just before, so I on its way, or maybe already has made some transitions into the services. 
EDL	00:30:15,765	00:30:27,900	| VfD E48 The Inner-Machine Therapist |	We're in some clouds right now to understand behavior and to understand reliability, because we don't wanted to play something and then have it blown up. 
EDL	00:30:28,650	00:30:33,140	| VfD E48 The Inner-Machine Therapist |	But we are, we're actually an exercise as we speak. 
EDL	00:30:33,430	00:30:41,580	| VfD E48 The Inner-Machine Therapist |	To see how this overall, okay, i'm sure you are excited to see you the results of those and learn lessons from those that you can take the programme. 
EDL	00:30:41,740	00:30:43,697	| VfD E48 The Inner-Machine Therapist |	I don't know it for a learning. 
EDL	00:30:43,697	00:30:46,830	| VfD E48 The Inner-Machine Therapist |	I don't know how much more time is available for the program. 
EDL	00:30:46,830	00:30:50,942	| VfD E48 The Inner-Machine Therapist |	At this point, we have about six months to six month we have been considered. 
EDL	00:30:50,942	00:30:51,334	| VfD E48 The Inner-Machine Therapist |	And air. 
EDL	00:30:51,334	00:31:07,931	| VfD E48 The Inner-Machine Therapist |	Sounds like if you got some real transitions that you'll be, which they say, that's kind of the trophy for programs is when the technology comes out in action to get sort of views operationally or with its points, companies or something of that kind of those are all kind of positive results. 
EDL	00:31:07,931	00:31:13,505	| VfD E48 The Inner-Machine Therapist |	Actually, an appointment, though, even even failures for doubt, our lessons and we learn from. 
EDL	00:31:13,505	00:31:18,030	| VfD E48 The Inner-Machine Therapist |	So uh, you know, successes and negatively is always good. 
EDL	00:31:18,120	00:31:26,270	| VfD E48 The Inner-Machine Therapist |	And and I just like to comment, there was a system called bomber ring that was a shoulder detection system. 
EDL	00:31:27,380	00:31:30,440	| VfD E48 The Inner-Machine Therapist |	My former employer had developed you and had developed. 
EDL	00:31:30,790	00:31:36,890	| VfD E48 The Inner-Machine Therapist |	It went to be shellfire because it wasn't a need after it was initially developed. 
EDL	00:31:37,180	00:31:47,180	| VfD E48 The Inner-Machine Therapist |	They're suddenly became a great need for it, and it was able to be filled within ninety days because the technology had been ahead of time. 
EDL	00:31:47,740	00:31:51,260	| VfD E48 The Inner-Machine Therapist |	Then when the time came, it was able to be brought out and run. 
EDL	00:31:51,340	00:32:01,800	| VfD E48 The Inner-Machine Therapist |	There are european, european great example, you know, just about how context is all important as to whether or technology makes sense or not at a so fascinating to share that. 
EDL	00:32:01,800	00:32:02,180	| VfD E48 The Inner-Machine Therapist |	thanks. 
EDL	00:32:02,480	00:32:04,690	| VfD E48 The Inner-Machine Therapist |	So now let's talk about one more program, though. 
EDL	00:32:04,690	00:32:10,420	| VfD E48 The Inner-Machine Therapist |	I guess this is sort of still in the innovation phase, in the sense that is just been approved. 
EDL	00:32:10,780	00:32:16,190	| VfD E48 The Inner-Machine Therapist |	You have been received proposals from performers, which is to say the research results will in my work on this. 
EDL	00:32:16,520	00:32:44,312	| VfD E48 The Inner-Machine Therapist |	You call this one learning, interested in control project or a link for short from the little, I know about a sense of director developed a kind of machine learning account of our official intelligence that will enable military assets, whether it was a ground vehicle weapons system to effectively self discover relevant capabilities it might actually have in the context in which it is placed, even though the original designers and might not afford of that. 
EDL	00:32:44,312	00:32:46,974	| VfD E48 The Inner-Machine Therapist |	Initially, I don't know from getting that right. 
EDL	00:32:46,974	00:32:53,320	| VfD E48 The Inner-Machine Therapist |	So I wanted to correct me farming, and this gave me a sense of what you hope to ultimately deliver with this program. 
EDL	00:32:53,470	00:32:56,760	| VfD E48 The Inner-Machine Therapist |	It's actually a little bit broader, in some senses. 
EDL	00:32:56,840	00:33:21,470	| VfD E48 The Inner-Machine Therapist |	It, because it's looking beyond just systems, because there are all for a lot of commercial systems that are needed by the us military, but also infrastructure resilience, operational resilience and ugly addressing climate change are incredibly important issues that were trying to prevent strategic. 
EDL	00:33:21,700	00:33:24,720	| VfD E48 The Inner-Machine Therapist |	God coming to the coming to the documentation right there. 
EDL	00:33:24,960	00:33:33,369	| VfD E48 The Inner-Machine Therapist |	And the idea behind link is systems live a long time, and they're living longer and longer and longer. 
EDL	00:33:33,369	00:33:39,790	| VfD E48 The Inner-Machine Therapist |	If you look at military vehicles, they have lifespans of thirty to fifty years. 
EDL	00:33:39,790	00:33:43,770	| VfD E48 The Inner-Machine Therapist |	Some of the aircraft will have lives of hundred years. 
EDL	00:33:44,130	00:33:45,910	| VfD E48 The Inner-Machine Therapist |	You look at private vehicles. 
EDL	00:33:45,910	00:33:56,090	| VfD E48 The Inner-Machine Therapist |	There are on the road much longer than they have been, and it's because they are good, usable systems through that period. 
EDL	00:33:56,390	00:34:02,362	| VfD E48 The Inner-Machine Therapist |	If one hazard system and lets lets the dream take a pickup truck is an example. 
EDL	00:34:02,362	00:34:03,779	| VfD E48 The Inner-Machine Therapist |	Take a pick up truck. 
EDL	00:34:03,779	00:34:17,190	| VfD E48 The Inner-Machine Therapist |	You put a tunnel and fifty gallon water tank on the back of it and errors not going to do too great with that water can be filled, the water tank paying empty oats can be fine with the water tank half full. 
EDL	00:34:17,580	00:34:21,000	| VfD E48 The Inner-Machine Therapist |	It's unbelievably dangerous. 
EDL	00:34:21,200	00:34:22,370	| VfD E48 The Inner-Machine Therapist |	[.....]
EDL	00:34:23,410	00:34:24,910	| VfD E48 The Inner-Machine Therapist |	Thank you for writing。
EDL	00:34:24,910	00:34:26,219	| VfD E48 The Inner-Machine Therapist |	Exactly exactly. 
EDL	00:34:26,219	00:34:34,676	| VfD E48 The Inner-Machine Therapist |	And so the idea is a modern pickup truck has a platform sensors in a several hundred of them. 
EDL	00:34:34,676	00:34:41,110	| VfD E48 The Inner-Machine Therapist |	It also has a collection of relatively powerful computer sitting in slideshow. 
EDL	00:34:41,580	00:35:05,560	| VfD E48 The Inner-Machine Therapist |	And so the idea is the system is designed, and it's exclusively designed before leaves the factory to encounter the circumstances that are limited in the users handbook, and unlike network configuration manuals, I know everyone reads there, ultimately, a HAMburger and nervously did cover to cover. 
EDL	00:35:05,560	00:35:06,540	| VfD E48 The Inner-Machine Therapist |	Where is the fuse ? 
EDL	00:35:06,540	00:35:08,570	| VfD E48 The Inner-Machine Therapist |	That's the first time somebody will open it. 
EDL	00:35:08,570	00:35:09,750	| VfD E48 The Inner-Machine Therapist |	Or where is the tire jack ? 
EDL	00:35:10,790	00:35:17,150	| VfD E48 The Inner-Machine Therapist |	So the idea is cars are modified trucks and modify the laws are different. 
EDL	00:35:17,290	00:35:27,990	| VfD E48 The Inner-Machine Therapist |	Everything is different over the life of the car or over the life of the truck and the ideas to have the control system adapt in correct itself to keep, to keep on going. 
EDL	00:35:28,670	00:35:30,730	| VfD E48 The Inner-Machine Therapist |	And there is a great deal. 
EDL	00:35:30,800	00:35:33,850	| VfD E48 The Inner-Machine Therapist |	Skepticism is to how this actually could work. 
EDL	00:35:34,470	00:35:44,865	| VfD E48 The Inner-Machine Therapist |	But there's, i'll tell you a story of an existence proof that stunned me when I thought there are some researchers who are an imperial college london. 
EDL	00:35:44,865	00:35:48,480	| VfD E48 The Inner-Machine Therapist |	And again, this is the beauty of being a DARPA PM. 
EDL	00:35:48,590	00:35:58,380	| VfD E48 The Inner-Machine Therapist |	You can call them up and say, hi, can I talk to you, and they will help me talk to, and they were doing some work with hacks upon robots where they would break a leg. 
EDL	00:35:58,380	00:35:59,380	| VfD E48 The Inner-Machine Therapist |	They did naturally break. 
EDL	00:35:59,380	00:36:02,020	| VfD E48 The Inner-Machine Therapist |	It takes turn off the power to it. 
EDL	00:36:02,020	00:36:19,010	| VfD E48 The Inner-Machine Therapist |	And with these old hacks apart, they would sit there and kind of wrapped around for a minute or two, and suddenly they be up and hoping along on just a couple of lakes and be almost as movable as they were before him. 
xxx	00:36:19,010	00:36:30,160	| VfD E48 The Inner-Machine Therapist |	because they, 我想看小猪佩奇第一季的综艺节目有什么好看的电视剧，有什么好看的电视剧吗？
xxx	00:36:30,460	00:36:33,180	| VfD E48 The Inner-Machine Therapist |	我想要一个美人鱼公主裙子。
EDL	00:36:33,430	00:36:40,663	| VfD E48 The Inner-Machine Therapist |	And that small child is taking a backpack to school, and they want to take everything they have in the backpack. 
EDL	00:36:40,663	00:36:46,510	| VfD E48 The Inner-Machine Therapist |	They put it on, and they'll stagger(蹒跚) around the little bit in front, and then they will get their footing. 
EDL	00:36:46,900	00:37:11,920	| VfD E48 The Inner-Machine Therapist |	And there're the races, that's what we're trying to get machines to do is to do that same, learning that that small child does when they take on the noon and heavy load and have them be able to make newer, safely, efficiently in a useful way, just by using what they have internally not having to go to a big cloud server, not to have to have some engineer. 
EDL	00:37:12,260	00:37:19,060	| VfD E48 The Inner-Machine Therapist |	We do the design, but rather have them customized how they react to something and handle off. 
EDL	00:37:19,290	00:37:24,327	| VfD E48 The Inner-Machine Therapist |	So that's the idea behind the real benefit that i'm seeing behind. 
EDL	00:37:24,327	00:37:30,814	| VfD E48 The Inner-Machine Therapist |	That is by allowing systems to operate much longer, the energy requirements to manufacturers. 
EDL	00:37:30,814	00:37:33,310	| VfD E48 The Inner-Machine Therapist |	These systems goes down dramatically. 
EDL	00:37:33,630	00:37:35,020	| VfD E48 The Inner-Machine Therapist |	And so that's what i'm saying. 
EDL	00:37:35,020	00:37:36,990	| VfD E48 The Inner-Machine Therapist |	One of the big benefits of. 
EDL	00:37:37,065	00:37:43,485	| VfD E48 The Inner-Machine Therapist |	Oh, maybe one of the million solutions we need for mitigating climate change, and it is effective. 
EDL	00:37:43,670	00:38:03,156	| VfD E48 The Inner-Machine Therapist |	There's also a little thing that I see you with this program and configuration security, in the sense that it seems like you like you are out to help the anonymity world and the, the world of things, world of technologies, whether we're talking about vehicles, but also all like china technology census, the IOT technology. 
EDL	00:38:03,156	00:38:08,740	| VfD E48 The Inner-Machine Therapist |	You want them to be able to learn about themselves and make themselves better, more given. 
EDL	00:38:08,770	00:38:15,660	| VfD E48 The Inner-Machine Therapist |	Exactly right, and a big part of this also comes from growing and reading the golden age of science fiction. 
EDL	00:38:16,110	00:38:34,140	| VfD E48 The Inner-Machine Therapist |	Highline of the camp campbell as a clark, where there was an internal hopelessness that technology could be bent to do good. 
EDL	00:38:34,490	00:38:40,285	| VfD E48 The Inner-Machine Therapist |	And that's really what IIstill am trying to do that. 
EDL	00:38:40,285	00:38:48,030	| VfD E48 The Inner-Machine Therapist |	And if I can have IOT systems internalize doing good stuff, I, Ithink it would just be. 
EDL	00:38:48,360	00:38:49,320	| VfD E48 The Inner-Machine Therapist |	Better place, right ? 
EDL	00:38:49,320	00:38:50,020	| VfD E48 The Inner-Machine Therapist |	Well, J-F. 
EDL	00:38:50,020	00:38:51,920	| VfD E48 The Inner-Machine Therapist |	I want you to succeed at that. 
EDL	00:38:52,210	00:38:53,750	| VfD E48 The Inner-Machine Therapist |	[..]And this is a sexy, cool secretary. 

EDL	00:38:53,750	00:38:54,820	| VfD E48 The Inner-Machine Therapist |	To another question I have. 
EDL	00:38:54,820	00:39:02,040	| VfD E48 The Inner-Machine Therapist |	And this is just coming from the forty summer patent titles of that was some really interesting reading. 
EDL	00:39:02,300	00:39:08,400	| VfD E48 The Inner-Machine Therapist |	So we can talk about all those, obviously, but, but one is certainly just reflect that you can help yourself. 
EDL	00:39:08,400	00:39:11,010	| VfD E48 The Inner-Machine Therapist |	You are an inventor of you been doing in all kinds of ways. 
EDL	00:39:11,010	00:39:12,180	| VfD E48 The Inner-Machine Therapist |	Now you do with your dog. 
EDL	00:39:12,550	00:39:18,400	| VfD E48 The Inner-Machine Therapist |	Are there any of those patents that just really stand out for you either, because they were most rewarding. 
EDL	00:39:18,400	00:39:21,680	| VfD E48 The Inner-Machine Therapist |	You think the technology, we're a good idea that there would be. 
EDL	00:39:21,980	00:39:25,490	| VfD E48 The Inner-Machine Therapist |	It would do the most good as we are just talking about yet, or just been doing. 
EDL	00:39:25,490	00:39:27,660	| VfD E48 The Inner-Machine Therapist |	It fascinates you for some reason. 
EDL	00:39:27,710	00:39:31,928	| VfD E48 The Inner-Machine Therapist |	Too, that just made me happy when they, when they were all metrics. 
EDL	00:39:31,928	00:39:36,428	| VfD E48 The Inner-Machine Therapist |	So go with those aren't so and DARPA is all about metrics. 
EDL	00:39:36,428	00:39:52,350	| VfD E48 The Inner-Machine Therapist |	So the, the first one originally had a working title of tooth and come on, or two towns, and um at the time I was involved with the technology board for the natural federation of the blind. 
EDL	00:39:52,840	00:40:05,240	| VfD E48 The Inner-Machine Therapist |	And there was a real question of how electric vehicles, the tournaments vehicles to affect the blind as they navigate throughout a city. 
EDL	00:40:05,840	00:40:09,440	| VfD E48 The Inner-Machine Therapist |	In some respect, economic vehicles would be marvelous. 
EDL	00:40:09,660	00:40:20,034	| VfD E48 The Inner-Machine Therapist |	The black and white, that is just a wonderful thing, but the other side of it is that it was concerned that electric vehicles and hybrid vehicles would sneak up on people. 
EDL	00:40:20,034	00:40:23,506	| VfD E48 The Inner-Machine Therapist |	They wouldn't hear them, and they would cause accidents. 
EDL	00:40:23,506	00:40:28,607	| VfD E48 The Inner-Machine Therapist |	And I noticed this myself, I was driving a hybrid hybrid in the parking lot. 
EDL	00:40:28,607	00:40:33,670	| VfD E48 The Inner-Machine Therapist |	And if you have a car with engine running, people will just transplant walk to the side. 
EDL	00:40:33,880	00:40:36,740	| VfD E48 The Inner-Machine Therapist |	But with the hybrid, they will just keep walking in the center. 
EDL	00:40:36,930	00:40:38,280	| VfD E48 The Inner-Machine Therapist |	And you don't want to blow your heart. 
EDL	00:40:38,280	00:40:41,210	| VfD E48 The Inner-Machine Therapist |	You don't want to be the guy who blows his orange of pedestrian. 
EDL	00:40:41,210	00:40:42,430	| VfD E48 The Inner-Machine Therapist |	And I think it was not right. 
EDL	00:40:42,750	00:40:45,430	| VfD E48 The Inner-Machine Therapist |	And so what I was thinking was, why not a gentle cough. 
EDL	00:40:46,270	00:40:46,950	| VfD E48 The Inner-Machine Therapist |	You know, something. 
EDL	00:40:46,950	00:40:48,080	| VfD E48 The Inner-Machine Therapist |	We're somebody, you know. 
EDL	00:40:48,280	00:40:50,300	| VfD E48 The Inner-Machine Therapist |	Excuse me, you know, so they know your're here.
EDL	00:40:50,960	00:40:52,240	| VfD E48 The Inner-Machine Therapist |	And then I thought, well, why not ? 

EDL	00:40:52,550	00:40:55,280	| VfD E48 The Inner-Machine Therapist |	This was at the time of downloadable ringtones.

EDL	00:40:55,820	00:40:59,570	| VfD E48 The Inner-Machine Therapist |	I thought why not have tones that you can download. 
EDL	00:41:00,380	00:41:03,980	| VfD E48 The Inner-Machine Therapist |	And I went ahead and worked up the system. 
EDL	00:41:04,280	00:41:18,380	| VfD E48 The Inner-Machine Therapist |	The patent was filed, and I very pleased to say that many states now require supplemental alert tones exactly to protect those who are sighting paired. 
EDL	00:41:18,380	00:41:20,000	| VfD E48 The Inner-Machine Therapist |	And you're also around the globe. 
EDL	00:41:20,000	00:41:23,260	| VfD E48 The Inner-Machine Therapist |	And because of that, that patents actually found real. 
EDL	00:41:23,720	00:41:25,270	| VfD E48 The Inner-Machine Therapist |	So that one, that one was a fun one. 

EDL	00:41:25,330	00:41:27,439	| VfD E48 The Inner-Machine Therapist |	Sounds like a good technology to get out there. 

* Outro

EDL	00:41:27,439	00:41:29,872	| VfD E48 The Inner-Machine Therapist |	Alright, well, I will have you here for more time than probably you thought you're gonna
EDL	00:41:29,872	00:41:33,332	| VfD E48 The Inner-Machine Therapist |	the time you probably thought you gonna be sitting down here with me. 

EDL	00:41:33,332	00:41:34,415	| VfD E48 The Inner-Machine Therapist |	So I just want to ask you, is there a question that didn't come up. 
EDL	00:41:34,415	00:41:38,060	| VfD E48 The Inner-Machine Therapist |	There's anything that didn't come up to you think, would be ... for listeners.

** clock that is running

EDL	00:41:38,850	00:41:46,260	| VfD E48 The Inner-Machine Therapist |	What is the thing that worries me the most when I'm here is that we have a clock that is running 

EDL	00:41:46,260	00:41:49,570	| VfD E48 The Inner-Machine Therapist |	every DARPA program manager has a date on their badge(徽章)
EDL	00:41:50,360	00:41:58,843	| VfD E48 The Inner-Machine Therapist |	And that is our final day here, and we feel an incredible urgency to get things done before that date 
EDL	00:41:58,843	00:42:02,972	| VfD E48 The Inner-Machine Therapist |	and Covid, really make me feel more.
EDL	00:42:02,972	00:42:05,230	| VfD E48 The Inner-Machine Therapist |	'cause I didn't want to lose time. 

EDL	00:42:05,810	00:42:12,430	| VfD E48 The Inner-Machine Therapist |	That is actually one of the most interesting institutional characteristics of DARPA to me. 
EDL	00:42:12,430	00:42:13,410	| VfD E48 The Inner-Machine Therapist |	And it is that you come in here. 
EDL	00:42:13,410	00:42:19,884	| VfD E48 The Inner-Machine Therapist |	We all do right with that cell by date, as a, you hear the open over again, how that does turn up that dialogue, urgency 
EDL	00:42:19,884	00:42:27,620	| VfD E48 The Inner-Machine Therapist |	and is thought to be one of the reasons why DARPA has such a track record of producing so much. so interesting to bring that up. 
EDL	00:42:28,550	00:42:29,565	| VfD E48 The Inner-Machine Therapist |	we're out of time. 

** May the force be with you

EDL	00:42:29,565	00:42:35,390	| VfD E48 The Inner-Machine Therapist |	May you and your research performers, those who let us to say, the researchers were working on your programs. 
EDL	00:42:35,650	00:42:40,170	| VfD E48 The Inner-Machine Therapist |	May you all succeed and maybe learn much from that work. 
EDL	00:42:40,780	00:42:45,070	| VfD E48 The Inner-Machine Therapist |	Thanks for being with me, my pleasure and thanks listeners for sharing this time with us. 
EDL	00:42:45,450	00:42:48,835	| VfD E48 The Inner-Machine Therapist |	I hope you join us again for the next Voices from DARPA 
EDL	00:42:49,835	00:42:53,310	| VfD E48 The Inner-Machine Therapist |	thanks also to TOM shortage for his partnership in producing this program. 
